WAVE FLUX
1000.04 1.1157507681320572e+39
1000.53 1.0662908924992623e+39
1001.02 9.678887141778468e+38
1001.51 1.1157312087609499e+39
1002.01 9.720120632886862e+38
1002.5 1.067620155073265e+39
1002.99 1.0715783297733236e+39
1003.48 1.1113486260986122e+39
1003.97 1.1108296359307835e+39
1004.46 1.1123578000614378e+39
1004.96 1.110613965454684e+39
1005.45 1.0015264262907303e+39
1005.94 4.830528371488911e+38
1006.43 1.0937906026144737e+39
1006.93 9.926925257559842e+38
1007.42 1.098674902359576e+39
1007.92 9.859386942457887e+38
1008.41 1.098459620282418e+39
1008.91 1.010843904097325e+39
1009.4 1.1060598188018606e+39
1009.9 5.63011356646635e+38
1010.39 4.0065491828425275e+38
1010.89 1.093380246456476e+39
1011.38 1.0118339760951432e+39
1011.88 1.0923086024853741e+39
1012.37 8.708773758126934e+38
1012.87 8.600724511973405e+38
1013.37 1.0873941090597247e+39
1013.86 1.0883109212998242e+39
1014.36 1.0930258170807272e+39
1014.86 1.0400853485426924e+39
1015.36 1.071040124292012e+39
1015.85 1.0134277480411923e+39
1016.35 1.01908395558675e+39
1016.85 1.067815359431787e+39
1017.35 9.580228267640323e+38
1017.85 9.417235049246894e+38
1018.35 7.279436395072696e+38
1018.85 1.0488538537162881e+39
1019.35 1.0286612470385878e+39
1019.85 8.231802379269537e+38
1020.35 1.011874182695163e+39
1020.85 1.0506122603693306e+39
1021.35 9.973334551726393e+38
1021.85 1.0391928121289133e+39
1022.35 1.0425879254929784e+39
1022.85 8.627081730034127e+38
1023.35 1.0353238758292803e+39
1023.85 9.930564903526633e+38
1024.35 1.012022582108835e+39
1024.86 9.930447913820848e+38
1025.36 4.069594634901236e+38
1025.86 1.623829118425739e+38
1026.37 8.646763463720366e+38
1026.87 8.171862119419704e+38
1027.37 8.636447399541257e+38
1027.88 8.667467495461893e+38
1028.38 8.581399464704105e+38
1028.89 8.637837170309382e+38
1029.39 8.481858366607182e+38
1029.9 7.298817888507666e+38
1030.4 8.051843224430533e+38
1030.91 5.4863798878115034e+38
1031.41 7.397596787998407e+38
1031.92 9.332355806374268e+38
1032.42 9.107462924851507e+38
1032.93 9.686633581488333e+38
1033.44 8.985073533367395e+38
1033.94 7.011390837149335e+38
1034.45 9.009770155437175e+38
1034.96 8.307734423998675e+38
1035.46 3.0487751137590544e+38
1035.97 8.460264011683451e+38
1036.48 8.290124308312886e+38
1036.99 3.2487808330648734e+38
1037.5 8.314840729298782e+38
1038.01 7.942031919906432e+38
1038.51 1.085622282450656e+39
1039.02 1.0113386100493954e+39
1039.53 8.760044511088989e+38
1040.04 1.0332811881013896e+39
1040.55 1.0382562137707103e+39
1041.06 1.0675297876538442e+39
1041.57 9.871604578553552e+38
1042.08 1.0615051025009733e+39
1042.59 1.057202229373339e+39
1043.11 1.0620508209183439e+39
1043.62 1.0550698781253856e+39
1044.13 1.0638166300776205e+39
1044.64 1.0617505357777977e+39
1045.15 1.0518366677986235e+39
1045.67 1.0568302732430674e+39
1046.18 1.0488198835955987e+39
1046.69 1.0519044571447984e+39
1047.2 1.0526686042342833e+39
1047.72 1.0540675729649569e+39
1048.23 1.0546630204169063e+39
1048.75 1.0580113993247317e+39
1049.26 1.0517817693394326e+39
1049.78 1.0463869900552906e+39
1050.29 1.0500918974561948e+39
1050.81 1.0405045251584783e+39
1051.32 9.992400026228294e+38
1051.83 1.0476438097748918e+39
1052.35 1.0389391893477905e+39
1052.87 9.9751002780975e+38
1053.38 1.0386783731678608e+39
1053.9 1.0441120319857858e+39
1054.42 1.0441506585925213e+39
1054.93 1.0437770002416287e+39
1055.45 8.472833779839151e+38
1055.97 1.011137620299304e+39
1056.49 1.0366342627654041e+39
1057.01 1.0326934510581154e+39
1057.52 1.0024814565239587e+39
1058.04 1.0314813613984005e+39
1058.56 9.628054762818692e+38
1059.08 9.92643728144101e+38
1059.6 1.0221585019549084e+39
1060.12 9.364092574527466e+38
1060.64 9.822905354885177e+38
1061.16 7.997431044147093e+38
1061.68 7.180405402652995e+38
1062.2 9.658866242758133e+38
1062.72 2.600844279751374e+38
1063.24 8.91432251986932e+38
1063.76 1.0106491511775323e+39
1064.28 9.94570922949038e+38
