WAVE FLUX
1000.04 5.968327398934123e+38
1000.53 3.673507387120984e+38
1001.02 1.9721466061731312e+38
1001.51 5.6034754806520816e+38
1002.01 4.349672279412999e+38
1002.5 3.807543001118897e+38
1002.99 3.8338321686623724e+38
1003.48 5.9830327171417656e+38
1003.97 5.686822310839324e+38
1004.46 5.9515205809189265e+38
1004.96 5.893279006679315e+38
1005.45 2.3876753958537402e+38
1005.94 1.2889128877168733e+38
1006.43 5.4493141870849706e+38
1006.93 2.355705045887346e+38
1007.42 5.720963736788871e+38
1007.92 4.8717866297948244e+38
1008.41 5.125149549266298e+38
1008.91 2.4139351970909632e+38
1009.4 5.632405200227412e+38
1009.9 1.1790248425416906e+38
1010.39 1.7754205402440323e+38
1010.89 5.795358487743867e+38
1011.38 5.287843461682843e+38
1011.88 5.722260912330058e+38
1012.37 1.391797143558464e+38
1012.87 2.402674876147823e+38
1013.37 5.657102837706026e+38
1013.86 5.6016034248406405e+38
1014.36 5.6495183779640966e+38
1014.86 5.141270955661472e+38
1015.36 5.613963178098356e+38
1015.85 3.885418875382033e+38
1016.35 2.9832998960999256e+38
1016.85 5.5669328205668706e+38
1017.35 2.986379859722885e+38
1017.85 4.672766887422159e+38
1018.35 1.0869590516553128e+38
1018.85 5.6432884768604845e+38
1019.35 3.760895958910143e+38
1019.85 1.2552504546131912e+38
1020.35 4.727150784315966e+38
1020.85 5.351906574845378e+38
1021.35 4.724410127496771e+38
1021.85 5.344494815124452e+38
1022.35 5.853905784191861e+38
1022.85 1.5531192291758001e+38
1023.35 5.6326642549872056e+38
1023.85 4.889708095510194e+38
1024.35 4.565748676633114e+38
1024.86 4.293108372671939e+38
1025.36 1.9836768274921045e+38
1025.86 2.342771803953113e+37
1026.37 1.8761598520862585e+38
1026.87 1.3545308684519799e+38
1027.37 3.811430236649784e+38
1027.88 4.303064190223638e+38
1028.38 3.136006057573356e+38
1028.89 4.432785764747496e+38
1029.39 3.763793696985264e+38
1029.9 1.2043027001590424e+38
1030.4 2.7001925090539897e+38
1030.91 1.1531201929782593e+38
1031.41 2.1565207697257684e+38
1031.92 3.3567074647067776e+38
1032.42 2.428692669655934e+38
1032.93 4.349530803947235e+38
1033.44 2.7080848008495968e+38
1033.94 1.2205099576951558e+38
1034.45 2.896751066595669e+38
1034.96 2.9638145376229463e+38
1035.46 1.0649030988762869e+38
1035.97 2.8730285316132258e+38
1036.48 2.926036820354671e+38
1036.99 1.4107161382986858e+38
1037.5 2.2283811813418923e+38
1038.01 3.1127864663104606e+38
1038.51 5.59407642713415e+38
1039.02 4.6937314986121295e+38
1039.53 3.325815011964232e+38
1040.04 4.077161699877825e+38
1040.55 3.997585693982053e+38
1041.06 5.791320877426645e+38
1041.57 4.329098568345874e+38
1042.08 5.533594359005747e+38
1042.59 5.057980670953715e+38
1043.11 5.733209235368264e+38
1043.62 5.608899219172808e+38
1044.13 5.6600136854201825e+38
1044.64 5.249855207489278e+38
1045.15 4.676782464590913e+38
1045.67 5.13508686654363e+38
1046.18 4.902839067870461e+38
1046.69 5.442989308027729e+38
